"Date","Temperature","Salin","Fluorescence","Turbidity","Oxygen"
2025-03-17 10:00:20,4.7584,34.9325,0.0036,0.1247,5.6856
2025-03-17 12:00:20,4.7619,34.9323,0.0095,0.1223,5.6821
2025-03-17 14:00:20,4.7758,34.9319,8e-04,0.1228,5.6724
2025-03-17 16:00:20,4.791,34.9311,0.0059,0.1182,5.6554
2025-03-17 18:00:20,4.8183,34.9299,0.0114,0.1231,5.6129
2025-03-17 20:00:20,4.8463,34.9293,0.005,0.1307,5.6087
2025-03-17 22:00:20,4.8496,34.9294,0.0137,0.128,5.6078
2025-03-18 00:00:20,4.8354,34.9303,0.0086,0.1287,5.6204
2025-03-18 02:00:20,4.7798,34.9319,0.0059,0.1257,5.691
2025-03-18 04:00:20,4.8201,34.9305,0.0036,0.1199,5.6257
2025-03-18 06:00:20,4.7913,34.9314,0.0178,0.1243,5.6467
2025-03-18 08:00:20,4.8269,34.9302,0.0187,0.1237,5.6065
2025-03-18 10:00:20,4.8441,34.9295,0.0045,0.1244,5.5824
2025-03-18 12:00:20,4.8757,34.9286,0.0036,0.1295,5.5453
2025-03-18 14:00:20,4.9003,34.9271,0.0031,0.1284,5.516
2025-03-18 16:00:20,4.9002,34.9274,8e-04,0.1331,5.524
2025-03-18 18:00:20,4.8878,34.9278,0.0063,0.1267,5.5504
2025-03-18 20:00:20,4.864,34.9287,0.0159,0.1376,5.5869
2025-03-18 22:00:20,4.8641,34.9291,0.0013,0.1341,5.5559
2025-03-19 00:00:20,4.7691,34.9322,-0.0033,0.1261,5.711
2025-03-19 02:00:20,4.7567,34.9326,0.01,0.1392,5.728
2025-03-19 04:00:20,4.7605,34.9324,0.0018,0.1231,5.7156
2025-03-19 06:00:20,4.8189,34.9303,0.004,0.1249,5.6152
2025-03-19 08:00:20,4.872,34.9282,-1e-04,0.1272,5.5552
2025-03-19 10:00:20,4.9058,34.9271,0.005,0.1286,5.5311
2025-03-19 12:00:20,4.9166,34.9267,0.0031,0.1298,5.5014
2025-03-19 14:00:20,4.9163,34.9267,0.0118,0.1328,5.521
2025-03-19 16:00:20,4.9125,34.9271,0.0054,0.1287,5.5158
2025-03-19 18:00:20,4.9108,34.9271,4e-04,0.1328,5.5346
2025-03-19 20:00:20,4.913,34.9268,0.0031,0.1284,5.5354
2025-03-19 22:00:20,4.9234,34.9274,0.0091,0.1446,5.5019
2025-03-20 00:00:20,4.8796,34.9287,0.0059,0.133,5.5605
2025-03-20 02:00:20,4.8653,34.9288,-0.0033,0.1324,5.5811
2025-03-20 04:00:20,4.8934,34.9276,0.0095,0.1315,5.5376
2025-03-20 06:00:20,4.9144,34.9267,0.0086,0.1255,5.4993
2025-03-20 08:00:20,4.9093,34.9271,0.0031,0.135,5.524
2025-03-20 10:00:20,4.8507,34.9294,0.0013,0.1344,5.5727
2025-03-20 12:00:20,4.8367,34.9298,0.0086,0.1228,5.5973
2025-03-20 14:00:20,4.8433,34.9294,0.0118,0.1266,5.59
2025-03-20 16:00:20,4.867,34.9287,-1e-04,0.124,5.5645
2025-03-20 18:00:20,4.8913,34.9274,0.0018,0.127,5.5644
2025-03-20 20:00:20,4.9546,34.9255,-0.0042,0.1276,5.4858
2025-03-20 22:00:20,4.908,34.9268,0.0137,0.1286,5.5179
2025-03-21 00:00:20,4.8578,34.9287,0.004,0.1193,5.5842
2025-03-21 02:00:20,4.8723,34.9286,0.0086,0.1292,5.5662
2025-03-21 04:00:20,4.8818,34.9282,0.015,0.124,5.5575
2025-03-21 06:00:20,4.8724,34.9285,0.0027,0.1345,5.5672
2025-03-21 08:00:20,4.8674,34.9286,-0.0019,0.1261,5.5713
2025-03-21 10:00:20,4.8601,34.9287,0.0082,0.1286,5.5766
2025-03-21 12:00:20,4.8561,34.9288,-0.001,0.1232,5.575
2025-03-21 14:00:20,4.8313,34.93,0.005,0.1252,5.5958
2025-03-21 16:00:20,4.8302,34.93,0.0054,0.1228,5.5922
2025-03-21 18:00:20,4.8337,34.9299,0.005,0.1344,5.6191
2025-03-21 20:00:20,4.8349,34.9296,0.0018,0.1255,5.6029
2025-03-21 22:00:20,4.8322,34.93,0.0118,0.1296,5.6109
2025-03-22 00:00:20,4.8516,34.9293,0.0095,0.1286,5.5951
2025-03-22 02:00:20,4.8682,34.9285,0.0068,0.1313,5.577
2025-03-22 04:00:20,4.8045,34.9312,0.004,0.1251,5.6615
2025-03-22 06:00:20,4.7869,34.9314,8e-04,0.1318,5.6629
2025-03-22 08:00:20,4.7921,34.9314,0.0036,0.1341,5.6503
2025-03-22 10:00:20,4.8118,34.9305,0.0022,0.1275,5.6429
2025-03-22 12:00:20,4.8102,34.9309,0.0063,0.1258,5.6193
2025-03-22 14:00:20,4.8153,34.9306,0.0045,0.1681,5.6072
2025-03-22 16:00:20,4.8186,34.9304,0.0054,0.1266,5.6083
2025-03-22 18:00:20,4.8272,34.9301,0.0109,0.1292,5.6197
2025-03-22 20:00:20,4.8515,34.9295,8e-04,0.1321,5.61
2025-03-22 22:00:20,4.8686,34.9289,0.0187,0.1305,5.5866
2025-03-23 00:00:20,4.7972,34.9316,0.0105,0.1347,5.6624
2025-03-23 02:00:20,4.8026,34.9312,0.0091,0.1289,5.66
2025-03-23 04:00:20,4.7331,34.9338,0.0054,0.1275,5.751
2025-03-23 06:00:20,4.7069,34.9347,0.0027,0.1261,5.7811
2025-03-23 08:00:20,4.7248,34.9339,0.0068,0.1241,5.7414
2025-03-23 10:00:20,4.7742,34.9321,0.0091,0.1258,5.6815
2025-03-23 12:00:20,4.791,34.9314,-5e-04,0.1251,5.6655
2025-03-23 14:00:20,4.7956,34.9316,0.0054,0.1261,5.6717
2025-03-23 16:00:20,4.7873,34.9319,0.0146,0.1295,5.6605
2025-03-23 18:00:20,4.7866,34.9317,8e-04,0.1215,5.6557
2025-03-23 20:00:20,4.7998,34.9312,0.0072,0.1374,5.6381
2025-03-23 22:00:20,4.7873,34.9318,0.0155,0.1354,5.6407
2025-03-24 00:00:20,4.7824,34.932,4e-04,0.1284,5.6479
2025-03-24 02:00:20,4.7845,34.9318,0.0018,0.1408,5.6692
2025-03-24 04:00:20,4.8454,34.9284,0.0118,0.1298,5.5978
2025-03-24 06:00:20,4.7981,34.9315,0.01,0.1336,5.6659
2025-03-24 08:00:20,4.7421,34.9334,0.0022,0.1382,5.7106
2025-03-24 10:00:20,4.8101,34.9307,0.0086,0.1307,5.6393
2025-03-24 12:00:20,4.8044,34.9311,0.0205,0.1286,5.6585
2025-03-24 14:00:20,4.7893,34.9318,0.0105,0.1284,5.6551
2025-03-24 16:00:20,4.7535,34.9331,0.0086,0.1293,5.6952
2025-03-24 18:00:20,4.7375,34.9335,0.0063,0.1432,5.7136
2025-03-24 20:00:20,4.7409,34.9337,0.0118,0.124,5.6982
2025-03-24 22:00:20,4.8318,34.9301,0.0045,0.1255,5.6156
2025-03-25 00:00:20,4.8625,34.9286,0.0045,0.1304,5.5918
2025-03-25 02:00:20,4.8456,34.9297,0.005,0.1463,5.6002
2025-03-25 04:00:20,4.8704,34.9293,0.0086,0.1261,5.5748
2025-03-25 06:00:20,4.8617,34.9294,0.0095,0.1267,5.5851
2025-03-25 08:00:20,4.8568,34.9292,0.0068,0.1231,5.5819
2025-03-25 10:00:20,4.8468,34.9293,0.0155,0.124,5.586
2025-03-25 12:00:20,4.7875,34.9315,-0.0033,0.1186,5.6576
2025-03-25 14:00:20,4.8491,34.9294,0.0109,0.1243,5.582
2025-03-25 16:00:20,4.8172,34.9303,0.0086,0.1327,5.6325
2025-03-25 18:00:20,4.8244,34.9303,0.0036,0.1446,5.6238
2025-03-25 20:00:20,4.8296,34.9303,0.0132,0.1275,5.6121
2025-03-25 22:00:20,4.8455,34.9293,0.005,0.1244,5.6113
2025-03-26 00:00:20,4.9108,34.9271,0.0013,0.113,5.5407
2025-03-26 02:00:20,4.9125,34.9269,0.0182,0.1219,5.5237
2025-03-26 04:00:20,4.8837,34.9277,0.0091,0.1247,5.5601
2025-03-26 06:00:20,4.8948,34.9275,0.0159,0.1235,5.5599
2025-03-26 08:00:20,4.8617,34.9292,0.0095,0.1305,5.5718
2025-03-26 10:00:20,4.8176,34.9304,-0.001,0.1264,5.6505
2025-03-26 12:00:20,4.9052,34.9279,0.0105,0.1176,5.54
2025-03-26 14:00:20,4.8785,34.9284,0.0013,0.1167,5.5512
2025-03-26 16:00:20,4.8875,34.9283,4e-04,0.1194,5.5363
2025-03-26 18:00:20,4.8523,34.9291,0.0018,0.1286,5.5737
2025-03-26 20:00:20,4.8492,34.9295,0.0013,0.129,5.5856
2025-03-26 22:00:20,4.8609,34.9289,0.0105,0.1325,5.5569
2025-03-27 00:00:20,4.892,34.9287,-0.0028,0.1191,5.5479
2025-03-27 02:00:20,4.8899,34.9279,0.01,0.1217,5.5619
2025-03-27 04:00:20,4.8804,34.9285,0.01,0.1217,5.5411
2025-03-27 06:00:20,4.8658,34.9289,0.0082,0.1231,5.5903
2025-03-27 08:00:20,4.8614,34.9289,8e-04,0.1289,5.5886
2025-03-27 10:00:20,4.9111,34.9268,0.0169,0.1241,5.5214
2025-03-27 12:00:20,4.8584,34.9294,0.0077,0.133,5.5803
2025-03-27 14:00:20,4.8756,34.9284,0.0091,0.1209,5.5471
2025-03-27 16:00:20,4.8498,34.9295,0.0086,0.1443,5.5927
2025-03-27 18:00:20,4.8441,34.9297,0.005,0.1275,5.5851
2025-03-27 20:00:20,4.8462,34.9297,0.0109,0.1243,5.5951
2025-03-27 22:00:20,4.8842,34.9276,-5e-04,0.1255,5.5555
2025-03-28 00:00:20,4.8873,34.9281,0.0027,0.1255,5.5573
2025-03-28 02:00:20,4.877,34.9288,-0.0019,0.1328,5.5501
2025-03-28 04:00:20,4.8654,34.9293,0.0077,0.131,5.5582
2025-03-28 06:00:20,4.8409,34.9294,0.0091,0.1392,5.6043
2025-03-28 08:00:20,4.8974,34.9281,-5e-04,0.1258,5.5383
2025-03-28 10:00:20,4.8715,34.9295,8e-04,0.1251,5.5575
2025-03-28 12:00:20,4.8519,34.9295,0.0082,0.1386,5.5687
2025-03-28 14:00:20,4.8531,34.9295,0.0105,0.1212,5.5777
2025-03-28 16:00:20,4.8895,34.928,0.0169,0.1258,5.5504
2025-03-28 18:00:20,4.877,34.9287,0.0105,0.1313,5.5739
2025-03-28 20:00:20,4.8588,34.9294,0.0123,0.1371,5.5966
2025-03-28 22:00:20,4.8308,34.9306,0.0109,0.1293,5.5953
2025-03-29 00:00:20,4.874,34.9288,-1e-04,0.1264,5.5549
2025-03-29 02:00:20,4.8777,34.9287,0.0132,0.131,5.5464
2025-03-29 04:00:20,4.837,34.9292,0.0091,0.1214,5.6049
2025-03-29 06:00:20,4.841,34.9299,0.0077,0.1435,5.6008
2025-03-29 08:00:20,4.8552,34.9293,0.0109,0.1324,5.5828
2025-03-29 10:00:20,4.837,34.9304,-0.0024,0.1312,5.5869
2025-03-29 12:00:20,4.8487,34.9294,0.0072,0.1304,5.5784
2025-03-29 14:00:20,4.8702,34.9288,0.015,0.1316,5.5419
2025-03-29 16:00:20,4.8246,34.9306,0.0095,0.1357,5.623
2025-03-29 18:00:20,4.831,34.9301,0.0155,0.1276,5.6174
2025-03-29 20:00:20,4.8496,34.9295,0.01,0.1199,5.5934
2025-03-29 22:00:20,4.8717,34.929,0.0027,0.129,5.5689
2025-03-30 00:00:20,4.8752,34.9289,0.01,0.1449,5.5626
2025-03-30 02:00:20,4.8732,34.9285,0.0045,0.1263,5.5607
2025-03-30 04:00:20,4.8476,34.9297,0.0077,0.129,5.6066
2025-03-30 06:00:20,4.8417,34.9298,0.0036,0.1292,5.6029
2025-03-30 08:00:20,4.8374,34.9298,0.0086,0.1275,5.604
2025-03-30 10:00:20,4.8361,34.93,0.0086,0.129,5.6019
2025-03-30 12:00:20,4.8377,34.9298,0.0141,0.1254,5.5995
2025-03-30 14:00:20,4.8619,34.9296,0.0045,0.1261,5.537
2025-03-30 16:00:20,4.8571,34.9293,0.0077,0.126,5.5818
2025-03-30 18:00:20,4.8412,34.9299,0.0091,0.1228,5.6001
2025-03-30 20:00:20,4.833,34.9301,-0.0056,0.1214,5.6114
2025-03-30 22:00:20,4.832,34.93,0.0068,0.1263,5.6051
2025-03-31 00:00:20,4.8297,34.9299,0.0054,0.1228,5.6281
2025-03-31 02:00:20,4.8502,34.9295,-0.0047,0.1287,5.6027
2025-03-31 04:00:20,4.8447,34.93,0.0068,0.1254,5.5979
2025-03-31 06:00:20,4.8511,34.9296,0.0063,0.1444,5.5943
2025-03-31 08:00:20,4.805,34.9313,0.0054,0.1998,5.6373
2025-03-31 10:00:20,4.8003,34.9315,0.015,0.1281,5.6304
2025-03-31 12:00:20,4.8045,34.9311,0.0063,0.1257,5.6463
2025-03-31 14:00:20,4.8025,34.9312,-0.0074,0.1217,5.639
2025-03-31 16:00:20,4.7989,34.9313,-5e-04,0.1229,5.6494
2025-03-31 18:00:20,4.7946,34.9318,-0.0024,0.1225,5.6506
2025-03-31 20:00:20,4.8044,34.9311,0.0059,0.1293,5.6426
2025-03-31 22:00:20,4.8247,34.9308,0.0022,0.1284,5.6117
2025-04-01 00:00:20,4.8515,34.9297,0.0018,0.1998,5.5937
2025-04-01 02:00:20,4.8446,34.9298,-1e-04,0.1263,5.5928
2025-04-01 04:00:20,4.8344,34.9303,0.0077,0.1266,5.6042
2025-04-01 06:00:20,4.7716,34.9324,0.004,0.1327,5.6869
2025-04-01 08:00:20,4.7709,34.9324,0.005,0.1336,5.6833
2025-04-01 10:00:20,4.757,34.9332,0.0031,0.1238,5.7122
2025-04-01 12:00:20,4.8154,34.9321,0.0027,0.1267,5.6304
2025-04-01 14:00:20,4.8218,34.9308,0.0063,0.1367,5.6236
2025-04-01 16:00:20,4.7945,34.9316,0.0086,0.1222,5.6504
2025-04-01 18:00:20,4.7789,34.932,0.0127,0.1238,5.6545
2025-04-01 20:00:20,4.7688,34.9329,0.0063,0.1254,5.6666
2025-04-01 22:00:20,4.7336,34.9343,0.0036,0.1251,5.6975
2025-04-02 00:00:20,4.757,34.9329,0.0054,0.1255,5.6868
2025-04-02 02:00:20,4.8022,34.9314,0.0132,0.1197,5.6297
2025-04-02 04:00:20,4.8505,34.9298,0.0155,0.1275,5.582
2025-04-02 06:00:20,4.8221,34.9308,0.0063,0.1299,5.6257
2025-04-02 08:00:20,4.7805,34.9325,0.0105,0.1289,5.6791
2025-04-02 10:00:20,4.7394,34.9342,0.0045,0.1222,5.7261
2025-04-02 12:00:20,4.7446,34.9334,0.0105,0.1191,5.7053
2025-04-02 14:00:20,4.7409,34.9338,0.0118,0.1164,5.7081
2025-04-02 16:00:20,4.7593,34.9325,0.0036,0.1151,5.6872
2025-04-02 18:00:20,4.7857,34.9315,-0.0019,0.1138,5.6593
2025-04-02 20:00:20,4.7991,34.9315,0.0137,0.1157,5.6386
2025-04-02 22:00:20,4.8008,34.9316,0.0045,0.1226,5.634
2025-04-03 00:00:20,4.8112,34.9308,0.0091,0.1176,5.6358
2025-04-03 02:00:20,4.809,34.931,0.0105,0.1214,5.6375
2025-04-03 04:00:20,4.8413,34.9303,0.015,0.1196,5.5943
2025-04-03 06:00:20,4.8324,34.9304,0.0036,0.1264,5.6222
2025-04-03 08:00:20,4.7896,34.9261,0.021,0.1226,5.6574
2025-04-03 10:00:20,4.7876,34.9308,0.0036,0.1307,5.6469
2025-04-03 12:00:20,4.8034,34.9317,0.0059,0.119,5.6542
2025-04-03 14:00:20,4.7937,34.932,0.0127,0.1211,5.668
2025-04-03 16:00:20,4.8235,34.9299,0.0018,0.1165,5.6199
2025-04-03 18:00:20,4.7994,34.9308,0.0118,0.1113,5.6395
2025-04-03 20:00:20,4.8171,34.931,8e-04,0.1151,5.6208
2025-04-03 22:00:20,4.8422,34.9296,0.0077,0.1177,5.5893
2025-04-04 00:00:20,4.8646,34.9291,0.0114,0.131,5.5575
2025-04-04 02:00:20,4.8425,34.9299,0.0045,0.1428,5.5791
2025-04-04 04:00:20,4.8325,34.93,0.0018,0.131,5.6006
2025-04-04 06:00:20,4.8254,34.9305,0.0114,0.1316,5.594
2025-04-04 08:00:20,4.8143,34.9312,0.0095,0.1278,5.5964
2025-04-04 10:00:20,4.8344,34.9303,0.0068,0.1252,5.6095
2025-04-04 12:00:20,4.868,34.9288,0.01,0.1173,5.5755
2025-04-04 14:00:20,4.809,34.9312,-1e-04,0.1251,5.6531
2025-04-04 16:00:20,4.8065,34.9311,0.0022,0.1475,5.6486
2025-04-04 18:00:20,4.8242,34.9301,0.0082,0.1164,5.6054
2025-04-04 20:00:20,4.8166,34.9308,0.0082,0.1289,5.6125
2025-04-04 22:00:20,4.854,34.9291,0.01,0.126,5.5694
2025-04-05 00:00:20,4.8448,34.9298,0.0063,0.1505,5.5942
2025-04-05 02:00:20,4.8301,34.9305,-0.001,0.1379,5.6061
2025-04-05 04:00:20,4.8062,34.9313,0.0013,0.1254,5.6198
2025-04-05 06:00:20,4.7957,34.9317,0.0063,0.127,5.6212
2025-04-05 08:00:20,4.7968,34.9316,0.0173,0.1305,5.642
2025-04-05 10:00:20,4.8041,34.9314,0.0013,0.1296,5.6573
2025-04-05 12:00:20,4.8484,34.9295,8e-04,0.1243,5.6095
2025-04-05 14:00:20,4.8162,34.9309,0.0082,0.1255,5.6485
2025-04-05 16:00:20,4.8026,34.9313,0.004,0.1199,5.662
2025-04-05 18:00:20,4.7995,34.9315,0.0059,0.1232,5.6443
2025-04-05 20:00:20,4.8126,34.931,0.0105,0.1214,5.6207
2025-04-05 22:00:20,4.8296,34.9305,-0.0019,0.1199,5.6117
2025-04-06 00:00:20,4.8509,34.9294,0.0091,0.1234,5.5914
2025-04-06 02:00:20,4.8542,34.9296,0.0068,0.1188,5.5696
2025-04-06 04:00:20,4.8409,34.9301,0.01,0.1341,5.579
2025-04-06 06:00:20,4.8424,34.9301,0.005,0.124,5.5783
2025-04-06 08:00:20,4.8389,34.9301,0.0031,0.1263,5.6082
2025-04-06 10:00:20,4.853,34.9294,0.004,0.1289,5.6007
2025-04-06 12:00:20,4.8121,34.9313,0.0063,0.1252,5.6402
2025-04-06 14:00:20,4.7905,34.9318,0.0123,0.1298,5.6747
2025-04-06 16:00:20,4.7796,34.9324,0.0114,0.133,5.6813
2025-04-06 18:00:20,4.7821,34.9323,0.0082,0.1411,5.6764
2025-04-06 20:00:20,4.8309,34.9305,0.0091,0.1219,5.6031
2025-04-06 22:00:20,4.7906,34.9319,0.0095,0.1226,5.6421
2025-04-07 00:00:20,4.8014,34.9313,8e-04,0.1542,5.6295
2025-04-07 02:00:20,4.8103,34.9311,0.0022,0.1186,5.6114
2025-04-07 04:00:20,4.8166,34.9306,0.015,0.1273,5.6241
2025-04-07 06:00:20,4.8143,34.931,0.0091,0.126,5.6163
2025-04-07 08:00:20,4.8245,34.9306,0.0059,0.124,5.6114
2025-04-07 10:00:20,4.851,34.9294,0.005,0.1273,5.5927
2025-04-07 12:00:20,4.849,34.9297,0.0159,0.1215,5.5979
2025-04-07 14:00:20,4.8376,34.9304,0.0095,0.1293,5.5825
2025-04-07 16:00:20,4.8052,34.9315,0.0013,0.1246,5.6509
2025-04-07 18:00:20,4.81,34.9313,0.0022,0.1659,5.6342
2025-04-07 20:00:20,4.809,34.9312,0.0045,0.12,5.6172
2025-04-07 22:00:20,4.812,34.9311,4e-04,0.1237,5.6225
2025-04-08 00:00:20,4.8324,34.9301,0.01,0.1472,5.5915
2025-04-08 02:00:20,4.8371,34.9303,0.0077,0.1286,5.5888
2025-04-08 04:00:20,4.8261,34.9306,0.01,0.1327,5.6067
2025-04-08 06:00:20,4.7956,34.9318,0.0072,0.1328,5.6271
2025-04-08 08:00:20,4.8193,34.9309,0.0022,0.1223,5.6209
2025-04-08 10:00:20,4.8375,34.93,0.0072,0.1827,5.5973
2025-04-08 12:00:20,4.8551,34.9294,0.0013,0.1457,5.5933
2025-04-08 14:00:20,4.8236,34.9309,0.0068,0.1415,5.6058
2025-04-08 16:00:20,4.7907,34.9321,0.004,0.1301,5.6705
2025-04-08 18:00:20,4.734,34.9342,0.0123,0.1298,5.7425
2025-04-08 20:00:20,4.7039,34.9353,0.0082,0.1267,5.7692
2025-04-08 22:00:20,4.7954,34.9321,0.0068,0.1222,5.6393
2025-04-09 00:00:20,4.8111,34.931,0.0109,0.1237,5.6368
2025-04-09 02:00:20,4.8243,34.9306,0.0118,0.1244,5.5998
2025-04-09 04:00:20,4.81,34.931,0.0091,0.1304,5.619
2025-04-09 06:00:20,4.8112,34.9313,0.0132,0.1254,5.6112
2025-04-09 08:00:20,4.8187,34.9307,0.0068,0.1301,5.6014
2025-04-09 10:00:20,4.8377,34.9301,0.0045,0.1222,5.5815
2025-04-09 12:00:20,4.8371,34.93,0.0114,0.1275,5.5994
2025-04-09 14:00:20,4.7444,34.9343,8e-04,0.1276,5.7242
2025-04-09 16:00:20,4.7191,34.9346,0.0164,0.4899,5.7651
2025-04-09 18:00:20,4.736,34.9337,8e-04,0.1185,5.7419
2025-04-09 20:00:20,4.784,34.9316,0.0022,0.1249,5.6734
2025-04-09 22:00:20,4.8136,34.931,0.0091,0.1573,5.6165
2025-04-10 00:00:20,4.8244,34.9305,0.0182,0.1402,5.6261
2025-04-10 02:00:20,4.8237,34.9305,0.0068,0.1226,5.6177
2025-04-10 04:00:20,4.8015,34.9313,-1e-04,0.1348,5.6366
2025-04-10 06:00:20,4.7961,34.9314,0.0164,0.1226,5.6378
2025-04-10 08:00:20,4.7953,34.9316,4e-04,0.119,5.6288
2025-04-10 10:00:20,4.8069,34.9313,0.005,0.1186,5.6255
2025-04-10 12:00:20,4.8742,34.9283,0.0095,0.1214,5.5431
2025-04-10 14:00:20,4.8591,34.9296,0.0036,0.1225,5.5757
2025-04-10 16:00:20,4.885,34.9284,0.0031,0.127,5.5409
2025-04-10 18:00:20,4.8196,34.9307,0.0013,0.1234,5.6314
2025-04-10 20:00:20,4.8373,34.9296,0.0077,0.1289,5.5952
2025-04-10 22:00:20,4.8212,34.9307,0.005,0.1237,5.6048
2025-04-11 00:00:20,4.8269,34.9303,0.0132,0.1272,5.601
2025-04-11 02:00:20,4.8011,34.9313,0.0105,0.1225,5.647
2025-04-11 04:00:20,4.793,34.9318,0.0132,0.1553,5.6345
2025-04-11 06:00:20,4.8035,34.9312,0.0315,0.2693,5.6306
2025-04-11 08:00:20,4.7975,34.9317,0.0169,0.2987,5.636
2025-04-11 10:00:20,4.7924,34.9319,0.0105,0.1733,5.6334
2025-04-11 12:00:20,4.7968,34.9317,0.0191,0.1623,5.6304
2025-04-11 14:00:20,4.7899,34.9316,0.0159,0.1263,5.6373
2025-04-11 16:00:20,4.7856,34.932,0.0178,0.1243,5.6607
2025-04-11 18:00:20,4.7887,34.9317,0.004,0.1219,5.662
2025-04-11 20:00:20,4.8004,34.9314,0.0114,0.124,5.6348
2025-04-11 22:00:20,4.8122,34.9312,-0.0051,0.1196,5.6182
2025-04-12 00:00:20,4.793,34.9317,0.005,0.1232,5.6396
2025-04-12 02:00:20,4.8416,34.9301,0.0169,0.1388,5.6006
2025-04-12 04:00:20,4.8307,34.9305,0.0027,0.1341,5.6227
2025-04-12 06:00:20,4.7722,34.9327,0.0059,0.1336,5.6683
2025-04-12 08:00:20,4.7826,34.9323,0.0095,0.1251,5.6546
2025-04-12 10:00:20,4.7685,34.9327,0.0086,0.1225,5.6895
2025-04-12 12:00:20,4.7469,34.933,4e-04,0.1243,5.7179
2025-04-12 14:00:20,4.7509,34.9331,0.0123,0.1249,5.7116
2025-04-12 16:00:20,4.8249,34.9311,0.004,0.1247,5.6291
2025-04-12 18:00:20,4.8344,34.9303,-0.0024,0.1293,5.5953
2025-04-12 20:00:20,4.7914,34.9321,0.0095,0.1232,5.6738
2025-04-12 22:00:20,4.7835,34.9323,0.0054,0.1246,5.6745
2025-04-13 00:00:20,4.7749,34.9326,0.004,0.1278,5.6601
2025-04-13 02:00:20,4.7552,34.9335,0.0045,0.1234,5.6962
2025-04-13 04:00:20,4.8,34.9315,0.0077,0.1228,5.6489
2025-04-13 06:00:20,4.8025,34.9313,0.0018,0.1244,5.6265
2025-04-13 08:00:20,4.7495,34.9335,0.0105,0.1171,5.7033
2025-04-13 10:00:20,4.7313,34.9341,0.0054,0.1223,5.7232
2025-04-13 12:00:20,4.7445,34.9334,0.0068,0.1244,5.7167
2025-04-13 14:00:20,4.7925,34.9323,0.0205,0.1241,5.6661
2025-04-13 16:00:20,4.7894,34.9315,0.0027,0.1205,5.6678
2025-04-13 18:00:20,4.7703,34.9339,8e-04,0.1299,5.6877
2025-04-13 20:00:20,4.7793,34.9325,0.01,0.1238,5.6615
2025-04-13 22:00:20,4.7715,34.9326,0.0091,0.1249,5.6977
2025-04-14 00:00:20,4.7684,34.9328,0.0086,0.1237,5.698
2025-04-14 02:00:20,4.7519,34.9334,-0.0019,0.1193,5.6924
2025-04-14 04:00:20,4.7667,34.9317,0.0013,0.1179,5.6729
2025-04-14 06:00:20,4.7752,34.9325,0.0063,0.124,5.6541
2025-04-14 08:00:20,4.7533,34.9334,0.0013,0.1196,5.6802
2025-04-14 10:00:20,4.7625,34.9328,0.0068,0.1322,5.6728
2025-04-14 12:00:20,4.7142,34.9349,0.0109,0.1225,5.7624
2025-04-14 14:00:20,4.7333,34.934,0.0091,0.1214,5.7451
2025-04-14 16:00:20,4.7637,34.9327,-0.012,0.1209,5.7032
2025-04-14 18:00:20,4.7944,34.9323,0.0059,0.1219,5.649
2025-04-14 20:00:20,4.7552,34.9336,0.0082,0.1231,5.7146
2025-04-14 22:00:20,4.7692,34.933,0.0127,0.1222,5.6922
2025-04-15 00:00:20,4.7592,34.933,-0.0028,0.1243,5.7028
2025-04-15 02:00:20,4.7385,34.9341,0.0054,0.1191,5.7173
2025-04-15 04:00:20,4.7493,34.9333,0.0123,0.1901,5.7127
2025-04-15 06:00:20,4.7607,34.9329,0.0082,0.1246,5.6787
2025-04-15 08:00:20,4.7224,34.9344,0.0068,0.1223,5.7309
2025-04-15 10:00:20,4.7385,34.9338,0.0095,0.119,5.7168
2025-04-15 12:00:20,4.718,34.9345,0.0086,0.1241,5.7382
2025-04-15 14:00:20,4.7546,34.9336,0.0095,0.1215,5.7031
2025-04-15 16:00:20,4.7836,34.9323,0.0036,0.1254,5.6786
2025-04-15 18:00:20,4.7993,34.9314,0.0123,0.1219,5.6614
2025-04-15 20:00:20,4.832,34.9304,4e-04,0.1263,5.6211
2025-04-15 22:00:20,4.8171,34.9312,0.0045,0.1254,5.6307
2025-04-16 00:00:20,4.7822,34.9323,0.0072,0.1328,5.6723
2025-04-16 02:00:20,4.8005,34.9316,0.0045,0.1246,5.6441
2025-04-16 04:00:20,4.789,34.9322,0.004,0.1168,5.6412
2025-04-16 06:00:20,4.7877,34.9318,-0.0024,0.1177,5.6552
2025-04-16 08:00:20,4.7906,34.9316,0.005,0.1202,5.6385
2025-04-16 10:00:20,4.7913,34.9316,0.0054,0.1232,5.6401
2025-04-16 12:00:20,4.7827,34.9323,0.005,0.1247,5.6612
2025-04-16 14:00:20,4.7748,34.9325,0.0059,0.1286,5.6715
2025-04-16 16:00:20,4.766,34.933,0.01,0.1292,5.6869
2025-04-16 18:00:20,4.8344,34.9303,0.0109,0.1234,5.602
2025-04-16 20:00:20,4.8301,34.9302,0.0091,0.1222,5.6223
2025-04-16 22:00:20,4.8433,34.9299,0.0082,0.1252,5.6145
2025-04-17 00:00:20,4.8573,34.9293,0.0063,0.1284,5.5964
2025-04-17 02:00:20,4.8358,34.9303,0.0031,0.129,5.6234
2025-04-17 04:00:20,4.8237,34.9305,0.0031,0.1211,5.6301
2025-04-17 06:00:20,4.8481,34.9298,0.0109,0.1205,5.5973
